1694.857; 299
1684.203; 299
1676.308; 299
1654.146; 299
1647.3739999999998; 299
1645.435; 299
1653.1480000000001; 299
1665.651; 299
1650.0030000000002; 299
1643.861; 299
1648.336; 299
1649.149; 299
1652.394; 299
1654.536; 299
1660.3429999999998; 299
1652.318; 299
1647.3210000000001; 299
1645.972; 299
1664.757; 299
1686.94; 299
1673.484; 299
1650.399; 299
1645.642; 299
1652.648; 299
1660.337; 299
1676.262; 299
1668.5; 299
1776.9219999999998; 299
1723.135; 299
1694.4850000000001; 299
1704.951; 299
1755.42; 299
1711.512; 299
1725.873; 299
1740.562; 299
1706.828; 299
1706.171; 299
1743.654; 299
1745.646; 299
1787.357; 299
1703.009; 299
1671.391; 299
1658.2440000000001; 299
1663.012; 299
1754.57; 299
1755.438; 299
1739.253; 299
1697.5439999999999; 299
1708.1; 299
1675.847; 299
1681.003; 299
1668.607; 299
1672.415; 299
1650.8890000000001; 299
1769.081; 299
1720.342; 299
1716.0539999999999; 299
1705.7199999999998; 299
1735.9089999999999; 299
1705.7359999999999; 299
1674.209; 299
1731.7530000000002; 299
1713.2320000000002; 299
1694.952; 299
1804.111; 299
1801.2440000000001; 299
1838.927; 299
1809.333; 299
1820.684; 299
1821.143; 299
1756.5610000000001; 299
1763.208; 299
1890.7369999999999; 299
1826.503; 299
1727.58; 299
1753.126; 299
1713.905; 299
1727.647; 299
1760.644; 299
1680.3; 299
1658.799; 299
1672.0459999999998; 299
1666.93; 299
1674.2459999999999; 299
1681.133; 299
1665.293; 299
1666.0140000000001; 299
1668.3609999999999; 299
1698.739; 299
1665.595; 299
1661.866; 299
1658.394; 299
1669.5629999999999; 299
1704.3870000000002; 299
1711.33; 299
1702.624; 299
1711.32; 299
1687.8999999999999; 299
1668.095; 299
1691.275; 299
