102.91687999999999; 225
97.189639; 225
95.67372999999998; 225
101.73513200000001; 225
95.346139; 225
93.38516600000003; 225
91.60520199999999; 225
94.50044800000002; 225
95.08264099999997; 225
96.36073299999993; 225
93.71699899999997; 225
94.58260900000015; 225
96.5886170000001; 225
95.73434400000002; 225
91.00938099999989; 225
94.75820800000001; 225
97.82299099999992; 225
93.43029200000008; 225
94.424756; 225
94.797837; 225
90.913888; 225
93.63918400000016; 225
95.04902499999979; 225
91.75996399999997; 225
95.584004; 225
91.87558400000029; 225
92.55872600000004; 225
92.04528199999996; 225
91.40802099999989; 225
91.33036799999994; 225
94.92325700000004; 225
91.8110259999998; 225
92.10028599999998; 225
92.07332799999968; 225
91.06270199999989; 225
90.53369600000005; 225
91.48682500000005; 225
91.12576099999981; 225
96.36123000000029; 225
96.8143920000002; 225
96.9931260000001; 225
95.09710800000005; 225
92.38811400000024; 225
91.43880299999995; 225
91.6761450000001; 225
90.40565899999997; 225
91.24864300000013; 225
94.34844200000026; 225
96.49264399999957; 225
98.50294299999973; 225
98.6487079999998; 225
115.04058800000027; 225
94.4410659999999; 225
96.16367000000014; 225
98.65812800000029; 225
99.40290899999926; 225
93.61146999999991; 225
91.49871300000001; 225
96.64117700000041; 225
97.40148899999923; 225
94.0081630000007; 225
99.55596100000008; 225
98.9296340000001; 225
97.71402900000048; 225
94.39182699999992; 225
94.28762899999921; 225
98.87802300000016; 225
103.22844700000022; 225
93.0731619999996; 225
99.11176700000013; 225
107.60107800000007; 225
97.45779300000024; 225
99.93284699999982; 225
96.66727799999997; 225
95.25975800000009; 225
97.88477399999974; 225
98.20422999999946; 225
99.54225800000049; 225
96.46666500000035; 225
98.62332899999959; 225
103.3068350000006; 225
99.08681400000052; 225
103.44171499999976; 225
112.10662799999938; 225
99.65966699999917; 225
103.6744849999991; 225
105.31341099999914; 225
95.58752600000098; 225
97.0091170000007; 225
92.31886699999947; 225
92.93252700000032; 225
98.956406000001; 225
100.23548900000101; 225
96.14350800000082; 225
91.89201299999894; 225
91.86287400000026; 225
91.77502500000045; 225
97.08431299999987; 225
91.3469409999994; 225
93.15965700000106; 225
