57.358129999999996; 34
57.60991100000001; 34
55.86655799999998; 34
56.32081399999997; 34
57.38850600000001; 34
54.40637600000004; 34
58.115043000000036; 34
53.39508300000001; 34
56.57364499999995; 34
56.37895000000004; 34
55.350735999999955; 34
55.65162800000001; 34
55.67813200000005; 34
56.698576999999915; 34
55.82493900000007; 34
56.383066999999954; 34
56.65029399999999; 34
55.9636; 34
55.21073799999998; 34
55.56972699999996; 34
55.82037100000004; 34
56.294128; 34
57.11900599999997; 34
58.36057699999997; 34
57.90835299999997; 34
57.852911999999975; 34
58.038475000000034; 34
56.40413300000002; 34
56.64323400000004; 34
58.24132399999993; 34
56.26786700000008; 34
57.4057349999999; 34
55.80738500000004; 34
56.655436; 34
54.745448999999894; 34
54.37619100000024; 34
57.85982499999997; 34
55.66524799999995; 34
58.23479300000001; 34
57.982957999999755; 34
57.44311300000015; 34
57.98749599999997; 34
55.736879999999985; 34
58.691987; 34
55.48608399999999; 34
57.098230999999885; 34
59.2766720000002; 34
59.18902199999998; 34
57.948405000000314; 34
55.58520599999994; 34
58.98911299999998; 34
56.7426649999998; 34
56.21340399999974; 34
61.94944499999977; 34
56.66790499999985; 34
56.29633399999978; 34
62.274780000000085; 34
56.93223000000014; 34
57.27895400000005; 34
59.78381499999985; 34
56.386875999999916; 34
54.95916600000017; 34
54.28937699999992; 34
57.52588700000017; 34
58.58793099999993; 34
57.40522199999987; 34
57.879352000000054; 34
59.83703000000018; 34
57.614900999999996; 34
55.83696500000013; 34
54.18049800000002; 34
55.52306900000037; 34
55.55746799999994; 34
55.19035199999944; 34
55.58939699999943; 34
55.89814599999965; 34
53.91781900000048; 34
55.79440700000049; 34
55.99079699999976; 34
57.38772900000022; 34
55.14808100000046; 34
56.96747999999996; 34
55.98735399999999; 34
56.245983000000166; 34
55.808307999999585; 34
55.25963399999956; 34
55.975895999999636; 34
56.690715000000225; 34
53.97498000000045; 34
56.477311000000086; 34
55.750140999999864; 34
56.70628000000022; 34
56.86355199999937; 34
56.69189499999927; 34
54.40429199999919; 34
55.942122999999455; 34
56.8252290000002; 34
59.42792699999977; 34
57.74054000000017; 34
55.774229999999925; 34
